feature,label
"[-136.50372314453125, 47.02330780029297, -25.2569637298584, -0.9493116140365601, 4.826418876647949, 34.121315002441406, 7.900125980377197, 16.434898376464844, 8.05290699005127, 13.225645065307617, -12.203255653381348, -4.600247859954834, -6.258038520812988]",bahaya
"[-131.43264770507812, 48.91649627685547, -26.794950485229492, -4.965058326721191, 1.251538634300232, 31.184873580932617, 5.3088579177856445, 19.45598793029785, 5.148905277252197, 14.488868713378906, -8.284564018249512, -4.989403247833252, -7.68598747253418]",bahaya
"[-173.01512145996094, 110.03112030029297, -45.868404388427734, -7.140258312225342, -7.855393886566162, -11.69546127319336, -3.4633090496063232, 21.71135139465332, 0.37035107612609863, 2.2088782787323, -15.407638549804688, 4.482189655303955, -0.5328885912895203]",bahaya
"[-119.36807250976562, 48.524940490722656, -32.63784408569336, -6.726120471954346, -2.7155802249908447, 25.354398727416992, 9.18628978729248, 17.393831253051758, 10.636063575744629, 14.890935897827148, -10.65109920501709, -5.698233127593994, -8.904216766357422]",bahaya
"[-120.1497573852539, 50.528968811035156, -28.859832763671875, -6.605875492095947, -4.9861860275268555, 28.14580726623535, 7.3794379234313965, 17.38738441467285, 8.553226470947266, 14.725558280944824, -9.308996200561523, -5.636303424835205, -8.021352767944336]",bahaya
"[-137.4003448486328, 61.88723373413086, -25.453014373779297, -2.7284111976623535, -2.523249387741089, 30.733198165893555, 3.9025535583496094, 14.646564483642578, 7.906256675720215, 16.57765007019043, -10.811036109924316, -6.039317607879639, -7.721093654632568]",bahaya
"[-109.8637924194336, 64.96605682373047, -17.243349075317383, 5.846714019775391, 1.0359207391738892, 28.930063247680664, 5.124494552612305, 14.697067260742188, 8.648978233337402, 10.224770545959473, -10.421034812927246, -3.8219714164733887, -6.920557022094727]",bahaya
"[-129.6531219482422, 74.91395568847656, -11.39996337890625, 8.733802795410156, 6.903862953186035, 31.20644187927246, 9.251852035522461, 13.085325241088867, 9.395968437194824, 10.958922386169434, -4.7139506340026855, -1.378551959991455, -7.756371974945068]",bahaya
"[-151.55076599121094, 57.15542221069336, -19.280424118041992, 4.018077850341797, -1.0916917324066162, 34.787353515625, 12.159852027893066, 15.567055702209473, 10.718164443969727, 10.862813949584961, -4.32441520690918, -0.09464790672063828, -6.540783405303955]",bahaya
"[-159.7547607421875, 51.13777160644531, -14.938013076782227, 5.590668201446533, 3.4935355186462402, 33.72050094604492, 9.004229545593262, 13.604875564575195, 12.523303031921387, 10.052294731140137, -13.486428260803223, -1.6040220260620117, 0.09894070774316788]",bahaya
"[-182.045166015625, 70.04400634765625, -17.392215728759766, 2.085716724395752, 1.9513612985610962, 26.649459838867188, 9.864151954650879, 15.224363327026367, 9.55250358581543, 11.285941123962402, -8.641312599182129, -4.307109355926514, -3.741495132446289]",bahaya
"[-180.77590942382812, 67.85882568359375, -23.212324142456055, 4.168212890625, 0.17075084149837494, 32.3090934753418, 11.563342094421387, 15.343697547912598, 5.665986061096191, 10.047966003417969, -11.091198921203613, -2.6578612327575684, -4.539488315582275]",bahaya
"[-191.52023315429688, 65.11737823486328, -14.250283241271973, 4.149631500244141, -3.391418218612671, 29.84320640563965, 13.506547927856445, 14.16470718383789, 8.439499855041504, 9.979737281799316, -8.672043800354004, -2.8313944339752197, -5.25127649307251]",bahaya
"[-187.79684448242188, 107.95669555664062, -40.5210075378418, -2.5057294368743896, -9.319875717163086, -4.689500331878662, -4.228618144989014, 16.085968017578125, -0.24378368258476257, 3.407383918762207, -14.7667818069458, 1.7909268140792847, -5.179905414581299]",bahaya
"[-204.6551055908203, 82.08985900878906, -7.370774269104004, 3.833940267562866, -11.910383224487305, 24.164003372192383, 9.148536682128906, 14.487866401672363, 9.675474166870117, 11.48537826538086, -3.270914316177368, 0.7002971768379211, -3.5368106365203857]",bahaya
"[-181.2772979736328, 73.59258270263672, -11.521014213562012, 6.521209716796875, -4.590801239013672, 23.87882423400879, 8.70942497253418, 18.72615623474121, 8.332247734069824, 18.590734481811523, -4.392125129699707, -3.0703351497650146, -5.291978359222412]",bahaya
"[-157.1600341796875, 53.656681060791016, -21.53257942199707, 5.225882530212402, -0.7071733474731445, 27.591941833496094, 9.169384956359863, 19.88802719116211, 10.550360679626465, 17.21387481689453, -7.970635890960693, -4.844902515411377, -6.904636859893799]",bahaya
"[-193.6006622314453, 69.70610809326172, -19.5593204498291, 5.62583589553833, 3.0864861011505127, 27.984722137451172, 6.235965251922607, 17.262418746948242, 10.956908226013184, 13.503093719482422, -6.953465938568115, -3.396339178085327, -2.1871447563171387]",bahaya
"[-182.22006225585938, 73.55850982666016, -15.968799591064453, 8.055209159851074, -1.0130810737609863, 22.789464950561523, 1.490813970565796, 12.964943885803223, 8.035918235778809, 11.574541091918945, -3.226736068725586, -1.217423439025879, -5.183268070220947]",bahaya
"[-189.3498077392578, 72.19994354248047, -10.31108283996582, 11.292157173156738, 2.3133325576782227, 21.21669578552246, 8.005175590515137, 6.030705451965332, 9.737311363220215, 6.348998069763184, -2.2978456020355225, 0.17989012598991394, -6.007443428039551]",bahaya
"[-281.5595397949219, 103.54070281982422, -2.1197774410247803, 19.17652702331543, 9.952662467956543, 24.367244720458984, 20.293752670288086, 4.657874584197998, 9.14364242553711, 5.90796422958374, 0.5982199311256409, -4.268143653869629, -8.04408073425293]",bahaya
"[-260.2757568359375, 101.24089050292969, -2.1911940574645996, 11.903483390808105, 11.555557250976562, 24.124666213989258, 15.099431991577148, 5.957427024841309, 6.684859752655029, 2.695175886154175, -0.06168212369084358, 6.268616199493408, -8.212090492248535]",bahaya
"[-222.90411376953125, 97.52059936523438, -9.439291954040527, 3.6878762245178223, 5.636162757873535, 16.24510955810547, 16.539688110351562, 7.615487098693848, 6.732203960418701, 0.249007910490036, -2.988347291946411, 7.404332160949707, -2.472731590270996]",bahaya
"[-220.43521118164062, 100.48065185546875, -22.052268981933594, 15.90559196472168, -0.6422374844551086, 25.767108917236328, 18.254961013793945, 13.133599281311035, 1.696938157081604, -1.4746342897415161, 2.2994544506073, 8.977604866027832, -2.1839230060577393]",bahaya
"[-181.6094970703125, 90.61640930175781, -36.65184020996094, -1.970626711845398, -7.73780632019043, -0.48276907205581665, -4.215538501739502, 13.654128074645996, -2.7632203102111816, 2.5832560062408447, -13.161890983581543, 7.107751846313477, -0.8937494158744812]",bahaya
"[-170.36593627929688, 86.10493469238281, -51.087154388427734, 34.85788345336914, -13.607198715209961, 37.159645080566406, 17.67287826538086, 23.707468032836914, -2.9328806400299072, -1.756312608718872, 4.924707412719727, 9.721803665161133, -0.1914423108100891]",bahaya
"[-145.25485229492188, 88.10221862792969, -41.6858024597168, 28.524930953979492, -18.806180953979492, 28.860979080200195, 13.078542709350586, 19.59963035583496, -2.8137362003326416, -1.7250337600708008, 1.5951528549194336, 7.778069019317627, -0.3619101941585541]",bahaya
"[-167.00587463378906, 94.99887084960938, -54.25602340698242, 35.86640930175781, -18.346094131469727, 37.492530822753906, 9.453856468200684, 19.89999771118164, -0.7506048083305359, 3.295660972595215, 3.629503011703491, 6.258330345153809, 1.3393021821975708]",bahaya
"[-209.3766326904297, 91.36143493652344, -37.92273712158203, 35.61653137207031, -11.256383895874023, 42.956199645996094, 16.631742477416992, 18.864595413208008, -0.6880917549133301, 3.15702486038208, 5.304572582244873, 7.17153263092041, 3.2764742374420166]",bahaya
"[-198.6733856201172, 85.05590057373047, -41.72336196899414, 37.361724853515625, -12.503421783447266, 40.8095817565918, 16.540376663208008, 20.836875915527344, 1.8821433782577515, 3.4203789234161377, 5.825651168823242, 6.038591384887695, 2.0861759185791016]",bahaya
"[-243.1954345703125, 96.99662780761719, -24.182437896728516, 37.047943115234375, -6.820966720581055, 37.34972381591797, 18.944440841674805, 10.280084609985352, -2.6115193367004395, 4.750188827514648, 3.628931999206543, 2.464707136154175, 3.7047905921936035]",bahaya
"[-229.1728057861328, 99.16838073730469, -25.470705032348633, 32.06220245361328, -16.10362434387207, 29.1149845123291, 7.84347677230835, 12.803056716918945, 3.346543312072754, 1.335660457611084, -1.4600858688354492, 8.62152099609375, 1.3307033777236938]",bahaya
"[-240.364501953125, 123.97907257080078, -12.634882926940918, 13.736900329589844, -6.6982550621032715, 4.810179710388184, 2.6377522945404053, 6.983161449432373, 3.3794853687286377, 5.044537544250488, -1.7618660926818848, 8.462204933166504, -1.8708500862121582]",bahaya
"[-175.77078247070312, 100.99187469482422, -18.73689842224121, 7.092416286468506, -9.615358352661133, 5.664487838745117, 2.3141283988952637, 10.799983024597168, -2.1314024925231934, 5.2521491050720215, -4.344305515289307, 10.173850059509277, -5.133182525634766]",bahaya
"[-139.42446899414062, 104.97419738769531, -32.35836410522461, 1.556546688079834, -5.367974758148193, -2.2156248092651367, 0.3557000756263733, 17.219253540039062, 2.575453758239746, 6.46813440322876, -12.230085372924805, 3.590385675430298, -0.402443528175354]",bahaya
"[-194.83302307128906, 84.12150573730469, -40.023502349853516, -2.0970206260681152, -5.8093180656433105, 1.5846105813980103, 0.17095430195331573, 6.028688907623291, -5.356805324554443, 4.353433609008789, -10.527022361755371, -1.734633445739746, 4.373634338378906]",bahaya
"[-166.30340576171875, 116.01028442382812, -25.589351654052734, 1.8282496929168701, -2.6265616416931152, -3.5991454124450684, 0.8996281623840332, 20.762868881225586, 6.297542572021484, 6.2971086502075195, -10.291427612304688, 6.12030553817749, 0.09297105669975281]",bahaya
"[-167.8904266357422, 123.73307800292969, -38.669036865234375, 1.3391245603561401, -3.7189042568206787, -3.9935171604156494, 1.8191016912460327, 22.02573585510254, 3.8645668029785156, 7.165416717529297, -9.858150482177734, 3.8486239910125732, -3.023045539855957]",bahaya
"[-179.32086181640625, 117.39904022216797, -29.265541076660156, 2.941319227218628, -3.674563407897949, 2.461376190185547, -0.6668291687965393, 18.711931228637695, 3.9887893199920654, 7.742112159729004, -9.136041641235352, 6.696691989898682, -1.5565677881240845]",bahaya
"[-186.74952697753906, 101.20150756835938, -20.601747512817383, 10.890290260314941, 4.246784687042236, 12.024425506591797, 5.997256755828857, 15.413896560668945, 2.386268138885498, 9.971236228942871, -3.075387954711914, 8.356454849243164, 4.1555399894714355]",bahaya
"[-160.3116455078125, 104.50855255126953, -38.41411590576172, 7.078726768493652, 3.7795803546905518, 7.183000087738037, 9.371755599975586, 15.880449295043945, 5.890113353729248, 13.469813346862793, -3.432344913482666, 1.8280421495437622, 11.027623176574707]",bahaya
"[-159.5673370361328, 115.34540557861328, -45.508209228515625, 2.2319085597991943, -3.179093837738037, -6.829215049743652, 7.3634161949157715, 18.66815948486328, 11.684792518615723, 12.730904579162598, -5.772136688232422, 1.3939540386199951, 6.4462571144104]",bahaya
"[-164.23606872558594, 118.0023422241211, -42.23857498168945, 3.4338109493255615, -2.9070687294006348, -10.80009651184082, 4.3662238121032715, 19.129995346069336, 15.66467571258545, 12.352611541748047, -9.302511215209961, 1.7217193841934204, 2.64373779296875]",bahaya
"[-165.37890625, 108.32856750488281, -36.33852767944336, 7.350720405578613, -3.194352388381958, 1.1118656396865845, 5.2500128746032715, 16.87748908996582, 11.630086898803711, 18.94072723388672, -5.3325324058532715, 3.642467737197876, -3.1960952281951904]",bahaya
"[-152.03172302246094, 93.38375854492188, -45.80502700805664, 13.899592399597168, -6.051719665527344, 7.330583095550537, 8.245170593261719, 25.73423194885254, 13.125515937805176, 12.060799598693848, -7.014759540557861, 6.575299263000488, -11.943395614624023]",bahaya
"[-166.31842041015625, 97.63841247558594, -34.01668930053711, 21.473690032958984, -1.2432042360305786, 8.932609558105469, 11.273316383361816, 24.1636962890625, 13.057372093200684, 8.815863609313965, -10.333707809448242, -1.6740450859069824, -10.251506805419922]",bahaya
"[-175.25729370117188, 97.07907104492188, -61.05878448486328, -9.831180572509766, -9.928115844726562, -9.718738555908203, -0.309695839881897, 9.718405723571777, -0.4572105407714844, 7.4453959465026855, -10.52377986907959, -3.6335256099700928, 7.045393466949463]",bahaya
"[-149.56106567382812, 98.68077850341797, -41.724334716796875, 22.134424209594727, -1.0683552026748657, 5.644721508026123, 7.192420482635498, 18.930198669433594, 9.857708930969238, 11.181238174438477, -6.470488548278809, 1.5678499937057495, -12.804680824279785]",bahaya
"[-172.31655883789062, 124.10823822021484, -21.871845245361328, 18.816486358642578, -1.6190131902694702, -2.3909928798675537, 2.4352686405181885, 18.872541427612305, 9.457442283630371, 6.924252986907959, -5.330012798309326, 1.91074538230896, -10.775732040405273]",bahaya
"[-175.74285888671875, 123.67906951904297, -20.573707580566406, 23.524667739868164, 0.606031596660614, -1.1890605688095093, 2.416630983352661, 15.880477905273438, 8.530715942382812, 6.939480781555176, -5.372600555419922, -1.4471019506454468, -8.433576583862305]",bahaya
"[-166.59829711914062, 99.8296890258789, -23.266429901123047, 27.806650161743164, -5.590566158294678, 0.5615900754928589, 8.462498664855957, 17.219173431396484, 9.19275188446045, 3.625288724899292, -6.758223056793213, -3.4819657802581787, -15.381303787231445]",bahaya
"[-119.3501968383789, 66.10770416259766, -25.9814453125, 16.6437931060791, 1.1037794351577759, 16.589054107666016, 2.93167781829834, 11.34338665008545, 8.956591606140137, 5.653931140899658, -10.602537155151367, -2.5128488540649414, -9.742391586303711]",bahaya
"[-143.4806671142578, 62.24929428100586, -6.714811325073242, 6.30265474319458, 3.5889978408813477, 27.468597412109375, 3.758466958999634, 7.380191802978516, 2.54805064201355, 7.5030903816223145, -8.500724792480469, -3.7547354698181152, -5.953794002532959]",bahaya
"[-113.1548843383789, 58.58168029785156, -18.759824752807617, 0.18942560255527496, 1.8275901079177856, 31.593088150024414, 6.168553829193115, 13.133946418762207, 1.2531886100769043, 9.943853378295898, -8.928630828857422, -6.016581058502197, -6.9518232345581055]",bahaya
"[-120.01373291015625, 67.8781967163086, -25.918161392211914, -3.2338178157806396, 2.546924591064453, 28.20933723449707, 3.83418345451355, 13.089945793151855, 1.8271832466125488, 12.243301391601562, -8.270395278930664, -5.275166988372803, -11.422597885131836]",bahaya
"[-102.390625, 65.23117065429688, -22.530284881591797, -0.22333168983459473, 4.283234119415283, 29.962160110473633, 3.617546796798706, 15.732884407043457, 1.6491611003875732, 11.847612380981445, -5.987100601196289, -4.296076774597168, -6.270228862762451]",bahaya
"[-91.7152099609375, 59.861019134521484, -26.317201614379883, -0.20077039301395416, -0.19781775772571564, 32.138938903808594, 4.692478656768799, 16.287460327148438, 2.433850049972534, 14.019389152526855, -4.063541889190674, 0.573262095451355, -4.804436683654785]",bahaya
"[-312.0461730957031, 67.38166046142578, -31.425180435180664, -9.909717559814453, -3.78000545501709, 12.663524627685547, 18.131078720092773, 10.799347877502441, 9.307583808898926, -2.973344564437866, -3.6085093021392822, 7.159063816070557, 0.536745548248291]",bahaya
